시도,구군,행정구역명,시설명,소재지,시설용량,물리적 용량,생물학적 용량,고도 용량,유입하수량,물리적 유입하수량,생물학적 유입하수량,고도 유입하수량,방류량,물리적 방류량,생물학적 방류량,고도 방류량,유입_생화학적 산소요구량(BOD),방류_생화학적 산소요구량(BOD),유입_총유기탄소(TOC),방류_총유기탄소(TOC),유입_부유물질량(SS),방류_부유물질량(SS),유입_총질소(T-N),방류_총질소(T-N),유입_총인(T-P),방류_총인(T-P),유입총대장균군수,방류총대장균군수,처리효율,처리부하량,처리방법,적용신기술,연계처리량_분뇨,연계처리량_축산,연계처리량_침출수,연계처리량_기타,준공일,가동개시일,사업비(백만원),방류수소독방법,수계,지류,세부단위구역,지역구분,명칭,목표수질_생화학적 산소요구량(BOD),에너지자립율,에너지자체생산량,연간 총 에너지 사용량_계_(TOE),연간 총 에너지 사용량_총 전력사용량(kWh),연간 총 에너지 사용량_자체 에너지사용량(TOE),하수처리량당 이산화탄소(CO2)배출량,운영주체,위탁 업체명,위탁비용,위탁계약기간(시작),위탁계약기간(종료),직원총수(명),안전사고건수
대구광역시,달성군,달성군,현풍 자모,달성군 현풍면 자모리 676-2번지 ,55,0,0,55,31.7,0,0,31.7,31.7,0,0,31.7,35.1,1,22.9,7.1,32.6,1,19.265,7.593,1.863,0.646,5059,33,97.2,1.1,CBT,,0,0,0,0,2004-12-22,2004-12-22,497,,낙동강,낙동강,금호강,500톤 미만 50톤 이상,낙동고령,Ⅱ,0,0,0.8,3496,0,0.139,민간(대행),(주)대일환경기술,0,2020-05-01,2025-04-30,0,0
대구광역시,달성군,달성군,하빈 묘리,달성군 하빈면 묘리 731-1번지 ,40,0,0,40,31.5,0,0,31.5,31.5,0,0,31.5,94.1,5.2,32.9,12.2,86.1,4.9,33.279,15.532,3.777,1.474,25717,119,94.5,2.8,현수미생물접촉포기,,0,0,0,0,2004-12-22,2004-12-22,497,,낙동강,하빈천,금호강,50톤 미만,낙동고령,Ⅱ,0,0,2.9,12593,0,0.501,민간(대행),(주)대일환경기술,0,2020-05-01,2025-04-30,0,0
대구광역시,달성군,달성군,하빈 상당,달성군 하빈면 기곡리 294번지 ,35,0,0,35,24.8,0,0,24.8,25.1,0,0,25.1,73.7,3.3,28.4,8.7,67.6,3.1,29.434,15.758,3.474,1.405,14842,94,95.5,1.7,현수미생물접촉포기,,0,0,0,0,2002-04-16,2002-04-16,340,,낙동강,하빈천,금호강,50톤 미만,낙동고령,Ⅱ,0,0,3,13269,0,0.664,민간(대행),(주)대일환경기술,0,2020-05-01,2025-04-30,0,0
대구광역시,달성군,달성군,구지 도동,달성군 구지면 도동리 507-1번지 ,30,0,0,30,5.2,0,0,5.2,5.2,0,0,5.2,35.2,2.3,23.3,7.9,32.2,2.2,27.922,14.934,2.789,1.356,6508,53,93.5,0.2,2A2O,,0,0,0,0,2005-12-16,2005-12-16,336,,낙동강,낙동강,금호강,50톤 미만,낙동고령,Ⅱ,0,0,1.1,4794,0,1.16,민간(대행),(주)대일환경기술,0,2020-05-01,2025-04-30,0,0
대구광역시,군위군,군위군,군위,군위읍 내량길 28-60  맑은물사업소,2000,0,0,2000,1355,0,0,1355,1236.1,0,0,1236.1,145.8,1.1,86.1,6.1,136.4,2.9,44.084,3.022,4.627,0.062,172122,17,99.2,196,BCS-II,해당없음,0,0,0,0,2012-12-24,2012-06-25,18654,자외선 ,낙동강,위천,낙동강상류,500톤 이상(Ⅲ지역),낙동상주,Ⅰa,5.2,12.4,239.1,990120,12.4,1.005,민간(대행),㈜에코비트워터,1293.7,2022-01-01,2026-12-31,17,0
대구광역시,군위군,군위군,대율,부계면 한티로 2193-13 ,290,0,0,290,268.5,0,0,268.5,259.6,0,0,259.6,140.4,3,80.4,7.2,160.2,3.4,34.42,9.707,3.561,0.967,116453,28,97.9,36.9,CNR,,0,0,0,0,2010-07-18,2011-01-26,9407,자외선 ,낙동강,남천,동해남부,500톤 미만 50톤 이상,영덕오십천,Ⅰa,0,0,44.1,192630,0,0.931,민간(대행),㈜에코비트워터,581.6,2022-01-01,2026-12-31,0,0
대구광역시,군위군,군위군,원곡,경상북도 군위군 효령면 중구리 306  ,230,0,0,230,246.9,0,0,246.9,229.9,0,0,229.9,121.3,2.3,65.7,6,116.6,2,26.476,4.444,2.857,0.565,92057,46,98.1,29.4,BCS,,0,0,0,0,2018-09-20,2020-03-20,11095,,낙동강,남천,낙동강상류,500톤 미만 50톤 이상,낙동상주,Ⅰa,0,0,24.5,107037,0,0.585,민간(대행),㈜에코비트워터,0,2022-01-01,2026-12-31,0,0
대구광역시,군위군,군위군,읍내,경북 군위군 의흥면 한티로 산성가음로 1307-9,190,0,0,190,188.2,0,0,188.2,170.9,0,0,170.9,104.8,1.9,67.7,6.9,102.1,3,24.991,5.824,3.042,0.729,86473,71,98.2,19.4,NPR,,0,0,0,0,2011-01-31,2014-06-27,0,자외선 ,낙동강,위천,낙동강상류,500톤 미만 50톤 이상,낙동상주,Ⅰa,0,0,21.5,94036,0,0.691,민간(대행),㈜에코비트워터,0,2022-01-01,2026-12-31,0,0
대구광역시,군위군,군위군,고곡,경상북도 군위군 효령면 장기리 1045-162 ,130,0,0,130,139.9,0,0,139.9,133.1,0,0,133.1,189.3,3.4,130.4,9.9,215.9,3.7,44.156,7.43,4.999,0.654,181642,87,98.2,26,KNR,,0,0,0,0,2018-09-20,2020-03-20,7000,자외선 ,낙동강,남천,낙동강상류,500톤 미만 50톤 이상,낙동상주,Ⅰa,0,0,14.7,64101,0,0.604,민간(대행),㈜에코비트워터,0,2022-01-01,2026-12-31,0,0
대구광역시,군위군,군위군,이화,우보면 이화리 1517,130,0,0,130,0,0,0,0,126.1,0,0,126.1,93.5,2.3,52.3,6.4,91.6,2.8,25.158,5.159,2.923,0.784,58315,8,97.5,0,Biobead,,0,0,0,0,2009-09-25,2014-06-27,2986,자외선 ,낙동강,위천,동해남부,500톤 미만 50톤 이상,영덕오십천,Ⅰa,0,0,11.7,51102,0,0.509,민간(대행),㈜에코비트워터,0,2022-01-01,2026-12-31,0,0
대구광역시,군위군,군위군,양지,경북 군위군 고로면 삼국유사로 967,100,0,0,100,0,0,0,0,96.4,0,0,96.4,85.7,1.9,41.9,5,73.5,2.5,23.408,7.234,2.475,1.133,58400,54,97.8,0,KM-SBR,,0,0,0,0,2011-07-20,2014-06-27,0,자외선 ,낙동강,위천,낙동강상류,500톤 미만 50톤 이상,낙동상주,Ⅰa,0,0,9.9,43138,0,0.562,민간(대행),㈜에코비트워터,0,2022-01-01,2026-12-31,0,0
대구광역시,군위군,군위군,송원,경상북도 군위군 소보면 송원리 685 ,90,0,0,90,0,0,0,0,71.5,0,0,71.5,136.9,2.9,75,8.3,108.6,2.5,32.313,5.902,3.51,0.388,118079,51,97.9,0,JASSFR,,0,0,0,0,2019-12-24,2021-11-20,4904,,낙동강,곡정천,낙동강상류,500톤 미만 50톤 이상,낙동상주,Ⅰa,0,0,8.2,35666,0,0.626,민간(대행),㈜에코비트워터,0,2022-01-01,2026-12-31,0,0
대구광역시,군위군,군위군,창평,부계면 창평리 1384,90,0,0,90,160,0,0,160,155.5,0,0,155.5,135.5,2,80.7,6.1,133.6,2.2,30.889,4.821,3.692,0.734,100428,28,98.5,21.4,KNR,,0,0,0,0,2008-10-21,2011-01-26,1676,자외선 ,낙동강,남천,동해남부,500톤 미만 50톤 이상,영덕오십천,Ⅰa,0,0,20.2,88133,0,0.712,민간(대행),㈜에코비트워터,0,2022-01-01,2026-12-31,0,0
대구광역시,군위군,군위군,신남,경상북도 군위군 산성면 화본리 1062 ,60,0,0,60,0,0,0,0,55.8,0,0,55.8,184.1,3.4,104.5,10.1,150.8,3.7,40.816,7.129,4.106,0.406,166846,58,98.2,0,JASSFR,,0,0,0,0,2019-12-24,2021-11-20,2977,,낙동강,구천,낙동강상류,500톤 미만 50톤 이상,낙동상주,Ⅰa,0,0,8.2,35791,0,0.805,민간(대행),㈜에코비트워터,0,2022-01-01,2026-12-31,0,0
대구광역시,군위군,군위군,문화,효령면 병수리 1023,46,0,0,46,0,0,0,0,47.1,0,0,47.1,86.6,3.6,36.4,6.4,69,2.9,20.382,10.963,2.194,1.802,39133,18,95.8,0,KDHST,,0,0,0,0,2001-12-20,2011-01-26,320,자외선 ,낙동강,남천,동해남부,50톤 미만,영덕오십천,Ⅰa,0,0,3,13093,0,0.349,민간(대행),㈜에코비트워터,0,2022-01-01,2026-12-31,0,0
대구광역시,군위군,군위군,모산,경북 군위군 우보면 철길로  234,45,0,0,45,62.2,0,0,62.2,51.9,0,0,51.9,83.6,2.5,35.4,5.9,60.5,3.3,22.947,10.382,2.824,1.475,42125,33,97,5,SBR,,0,0,0,0,2011-12-24,2014-06-27,0,자외선 ,낙동강,위천,낙동강상류,50톤 미만,낙동상주,Ⅰa,0,0,9,39418,0,0.953,민간(대행),㈜에코비트워터,0,2022-01-01,2026-12-31,0,0
대구광역시,군위군,군위군,문덕,경북 군위군 우보면 문덕리  253-1,45,0,0,45,34.4,0,0,34.4,31.9,0,0,31.9,84.2,2.2,46.6,7.2,66.5,2,27.566,10.118,3.079,2.026,74600,18,97.4,2.8,BSTS-II,,0,0,0,0,2011-12-24,2014-06-27,0,자외선 ,낙동강,위천,낙동강상류,50톤 미만,낙동상주,Ⅰa,0,0,9.7,42242,0,1.661,민간(대행),㈜에코비트워터,0,2022-01-01,2026-12-31,0,0
대구광역시,군위군,군위군,사직,군위읍 사직리 198,30,0,0,30,0,0,0,0,28.8,0,0,28.8,89.8,2,33.4,6.7,79.3,2.9,23.54,11.656,2.424,1.327,30067,34,97.8,0,B3,,0,0,0,0,2005-12-16,2011-01-26,100,염소 ,낙동강,위천,동해남부,50톤 미만,영덕오십천,Ⅰa,0,0,5.9,25777,0,1.122,민간(대행),㈜에코비트워터,0,2022-01-01,2026-12-31,0,0
대구광역시,군위군,군위군,화북이주단지,고로면 학성리 402-12,20,0,0,20,15.3,0,0,15.3,11.6,0,0,11.6,148.4,2,83.8,5.3,122.3,3,36.577,8.649,3.963,1.659,122254,95,98.7,2.2,현수미생물접촉포기,,0,0,0,0,2008-07-01,2011-01-26,113,자외선 ,낙동강,위천,동해남부,50톤 미만,영덕오십천,Ⅰa,0,0,8,34725,0,3.757,민간(대행),㈜에코비트워터,0,2022-01-01,2026-12-31,0,0
대구광역시,군위군,군위군,새산,경북 군위군 고로면 괴산리 123,13,0,0,13,0,0,0,0,14.6,0,0,14.6,82.4,2.4,35.3,4.8,81.8,2.7,20.735,7.555,2.102,1.255,46350,63,97.1,0,KM-SBR,,0,0,0,0,2011-08-15,2014-06-27,0,자외선 ,낙동강,위천,낙동강상류,50톤 미만,낙동상주,Ⅰa,0,0,2.7,11633,0,1.001,민간(대행),㈜에코비트워터,0,2022-01-01,2026-12-31,0,0
대구광역시,군위군,군위군,성황골,경북 군위군 고로면 학암리  1439,13,0,0,13,0,0,0,0,19.6,0,0,19.6,73.3,3.3,34,4.9,69.1,4.1,22.024,8.329,2.569,1.257,56033,35,95.5,0,KM-SBR,,0,0,0,0,2011-08-25,2014-06-27,0,자외선 ,낙동강,위천,낙동강상류,50톤 미만,낙동상주,Ⅰa,0,0,3.2,14036,0,0.903,민간(대행),㈜에코비트워터,0,2022-01-01,2026-12-31,0,0
대구광역시,군위군,군위군,조락,경북 군위군 고로면 낙전리 579-5,9,0,0,9,0,0,0,0,10.9,0,0,10.9,76.9,2.5,34.7,5.1,63.9,4.3,21.675,6.258,2.319,1.245,35175,37,96.7,0,KM-SBR,,0,0,0,0,2011-08-15,2014-06-27,0,자외선 ,낙동강,,낙동강상류,50톤 미만,낙동상주,Ⅰa,0,0,2,8728,0,1.007,민간(대행),㈜에코비트워터,0,2022-01-01,2026-12-31,0,0
대구광역시,군위군,군위군,바위골,군위군 군위읍 고로면 학암리 675-3 ,7,0,0,7,0,0,0,0,8.6,0,0,8.6,70.1,2.6,30.9,3.8,52,3.8,19.873,8.049,1.891,1.064,38408,26,96.3,0,KM-SBR,,0,0,0,0,2011-08-15,2014-06-27,0,자외선 ,낙동강,위천,낙동강상류,50톤 미만,낙동상주,Ⅰa,0,0,2.4,10382,0,1.544,민간(대행),㈜에코비트워터,0,2022-01-01,2026-12-31,0,0
대구광역시,군위군,군위군,병풍암,경북 군위군 고로면 인곡리 305-2,5,0,0,5,0,0,0,0,3.4,0,0,3.4,83.5,2.1,32.1,3.7,75.3,2.2,27.852,10.743,3.031,2.1,53400,2,97.5,0,KM-SBR,삼국유사면 인곡리,0,0,0,0,2011-08-15,2014-06-27,0,자외선 ,낙동강,위천,낙동강상류,50톤 미만,낙동상주,Ⅰa,0,0,2.6,11525,0,5.492,민간(대행),㈜에코비트워터,0,2022-01-01,2026-12-31,0,0
인천광역시,중구,중구,남항,인천광역시 중구 서해대로 94번길 93 ,125000,0,0,125000,102581.6,0,0,102581.6,91684.1,0,0,91684.1,128.2,6.7,86.1,4.6,162.7,4.3,29.358,9.278,2.857,0.452,126330,930,94.8,12467.1,Bio-SAC,폐타이어를 이용한유동상생물막법영양염류제거기술,0,0,0,0,2008-08-22,2008-08-22,221590,,한강,한강,한강본류,500톤 이상(Ⅳ지역),한강서해,Ⅱ,0.6,17.7,2795.9,12132036,17.7,0.166,공기업,인천환경공단,15728.7,2023-11-01,2028-10-31,25,0
인천광역시,중구,중구,송산,인천광역시 중구 중산동 1969 ,30000,0,0,30000,16576.8,0,0,16576.8,15700.5,0,0,15700.5,262,3,202.1,4.3,284.6,1.4,61.046,6.245,5.953,0.422,346495,183,98.9,4295.3,KSMBR,,0,0,0,0,2013-12-31,2015-09-23,69298,오존 ,한강,한강,한강본류,500톤 이상(Ⅳ지역),한강서해,Ⅱ,0,0,2077.8,9073245,0,0.725,공기업,인천환경공단,4054,2023-11-01,2028-10-31,10,0
인천광역시,중구,중구,영종지소(영종수질복원센터),인천시 중구 영종해안남로 797 인천환경공단 운북사업소 영종지소,24000,0,0,24000,10523.5,0,0,10523.5,9375.1,0,0,9375.1,255.3,1.6,176.9,5.2,224.4,0.4,34.412,8.228,3.42,0.43,418802,13,99.4,2670.5,HANT,오·폐수처리용 고효율 분리막유니트장치(특허 제0552712호),0,0,0,0,2014-06-30,2014-08-04,70500,,한강,한강,한강본류,500톤 이상(Ⅳ지역),한강서해,Ⅱ,4.1,42.3,1020.3,4270644,42.3,0.572,공기업,인천환경공단,5979.4,2023-11-01,2028-10-31,9,0
인천광역시,중구,중구,운북,인천광역시 중구 운북동 933-7 ,23000,0,0,23000,6928.1,0,0,6928.1,6464.8,0,0,6464.8,258.6,1,176.5,4.4,216.7,1.2,50.044,8.581,5.017,0.794,344348,239,99.6,1784.4,"A2O,DFⓢ-MBR","DFⓢ-MBR(인증220호, 검증104호)",0,0,0,0,2000-06-30,2000-08-15,53222,자외선 ,한강,,한강본류,500톤 이상(Ⅳ지역),한강서해,Ⅱ,10.7,103,958.5,3735629,103,0.725,공기업,인천환경공단,6402.6,2023-11-01,2028-10-31,14,0
인천광역시,연수구,연수구,승기,인천광역시 연수구 동춘동 947 ,275000,0,0,275000,231653.3,0,0,231653.3,216138.4,0,0,216138.4,151.8,5.5,106,6,144.6,3.9,29.709,10.647,3.349,0.678,232451,41,96.4,33899,MLE,,0,0,0,0,1994-12-31,1995-01-01,119000,염소 ,한강,한강,한강본류,500톤 이상(Ⅳ지역),한강서해,Ⅱ,11.8,750.9,6385.4,24604746,750.9,0.143,공기업,인천환경공단,21963.3,2023-11-01,2028-10-31,42,0
인천광역시,연수구,연수구,송도 제2,인천광역시 연수구 송도국제대로 372번길 6 372번길 6  ,42500,0,0,42500,36978.2,0,0,36978.2,34188.7,0,0,34188.7,176.2,1,123.6,5.6,164.2,0.7,28.184,6.327,2.609,0.555,485309,25,99.4,6476.5,MBR,,0,0,0,0,2014-04-20,2014-06-05,99897,,한강,,한강본류,500톤 이상(Ⅳ지역),한강서해,Ⅱ,2,46.9,2376.2,10171553,46.9,0.373,공기업,인천환경공단,8226,2023-11-01,2028-10-31,16,0
인천광역시,연수구,연수구,송도 제1,인천광역시 연수구 송도동 13-8 ,30000,0,0,30000,29386.3,0,0,29386.3,28837.2,0,0,28837.2,168.9,3.1,61,7.5,206.7,4.9,40.189,10.643,4.477,0.991,1034508,328,98.2,4874,Biostyr,,0,0,0,0,2005-04-03,2005-04-04,50247,자외선 ,한강,한강,한강본류,500톤 이상(Ⅳ지역),한강서해,Ⅱ,0.3,4,1378.9,6004116,4,0.261,민간(대행),삼성베올리아인천환경(주),6133.1,2005-04-04,2025-04-03,13,0
인천광역시,남동구,남동구,만수,인천광역시 남동구 서창남순환로 160번길78 ,70000,0,0,70000,68689.3,0,0,68689.3,68689.3,0,0,68689.3,131.4,2,46.4,5.4,154,2.7,38.128,4.967,3.956,0.209,206475,116,98.5,8890.4,Azenit-P,,0,0,0,0,2005-04-03,2005-04-04,80746,자외선 ,한강,장수천,한강본류,500톤 이상(Ⅳ지역),한강서해,Ⅱ,0,0,1833.3,8005770,0,0.146,민간(대행),삼성베올리아인천환경(주),28070,2005-04-04,2025-04-03,16,0
인천광역시,서구,서구,가좌,인천광역시 서구 중봉대로 211   ,350000,0,0,350000,288368.1,0,0,288368.1,273825.5,0,0,273825.5,191.6,6.2,142.6,9.7,154.1,4.5,55.01,18.386,4.489,0.875,197096,861,96.8,53483.3,"표준활성슬러지법,BNR,MLE",,3034,0,0,8380.6,1991-12-31,1992-02-01,207287,염소 ,한강,소하천,한강본류,500톤 이상(Ⅳ지역),한강서해,Ⅱ,2,121.1,6189.8,26500975,121.1,0.121,공기업,인천환경공단,19948,2023-11-01,2028-10-31,38,0
인천광역시,서구,서구,검단 증설,인천광역시 서구 오류동 1540-1 ,69000,0,0,69000,32127.7,0,0,32127.7,28017.3,0,0,28017.3,229.1,2.4,147.3,10.2,222.1,2.2,43.746,6.918,4.717,0.206,155451,230,99,7286.9,HDF,,0,0,0,0,2020-07-24,2020-09-07,118086,,한강,검단천,한강본류,500톤 이상(Ⅳ지역),한강서해,Ⅱ,0,0,2185.6,9544287,0,0.428,민간(대행),"브니엘네이처(주),에코이앤오(주)",4098.9,2020-08-17,2025-08-16,23,0
인천광역시,서구,서구,공촌,인천광역시 서구 경서동 517-5 ,65000,0,0,65000,51332.4,0,0,51332.4,48954.3,0,0,48954.3,244.2,2.3,173.6,5.2,231,1,40.936,6.466,4.071,0.49,559386,19,99.1,12422.6,"표준활성슬러지법,KSMBR",,0,0,0,0,1999-06-30,1999-07-15,217503,자외선 ,한강,공촌천,한강본류,500톤 이상(Ⅳ지역),한강서해,Ⅱ,0.9,38,4282.8,18536195,38,0.475,공기업,인천환경공단,12053.9,2023-11-01,2028-10-31,24,0
인천광역시,서구,서구,검단,인천광역시 서구 오류동 1540-1 ,40000,0,0,40000,36076.5,0,0,36076.5,35348.5,0,0,35348.5,243.6,4,116.7,9,172.9,4.4,45.171,9.288,4.977,0.657,138705,397,98.4,8647.6,Biostyr,,0,0,0,0,2008-02-18,2008-02-19,94797,자외선 ,한강,안암동 유수지,한강본류,500톤 이상(Ⅳ지역),한강서해,Ⅱ,0,0,1826.3,7974912,0,0.283,민간(대행),검단에코텍(주),9931.4,2008-02-19,2028-02-18,18,0
인천광역시,강화군,강화군,강화,인천광역시 강화군 고식이길 177   ,9000,0,9000,0,8078.5,0,8078.5,0,7738.1,0,7738.1,0,188.4,2.4,130.4,6.5,156.6,2.4,29.747,6.925,3.264,0.416,348068,189,98.7,1502.2,산화구,,0,62.9,0,0,2003-04-30,2003-03-29,28567,자외선 ,한강,동락천,한강본류,500톤 이상(Ⅳ지역),한강서해,Ⅱ,6.3,22.8,363.5,1487858,22.8,0.241,공기업,인천환경공단,2461,2023-11-01,2028-10-31,13,0
인천광역시,강화군,강화군,온수,인천시 강화군 길상면 해안동로 239-81 ,700,0,0,700,585.8,0,0,585.8,595,0,0,595,178.3,2.4,79.8,6.2,189.4,1.5,45.073,7.196,4.593,0.635,158792,3,98.7,103.1,선회와류식 SBR,,0,0,0,0,2019-11-08,2019-11-29,8506,자외선 ,한강,온수천,한강본류,500톤 이상(Ⅳ지역),한강서해,Ⅱ,2.4,1.9,77,328023,1.9,0.692,민간(대행),브니엘네이처(주),1390,2023-01-01,2025-12-31,8,0
인천광역시,강화군,강화군,동막,인천시 강화군 화도면 해안남로1502번길 19 ,240,0,0,240,108.4,0,0,108.4,97.9,0,0,97.9,180.9,4,77.2,7.7,160.9,2.7,40.286,8.343,4.509,0.833,157952,92,97.8,19.2,선회와류식 SBR,,0,0,0,0,2019-11-08,2019-11-29,3942,자외선 ,한강,삼흥천,한강본류,500톤 미만 50톤 이상,한강서해,Ⅱ,0,0,17.7,77078,0,0.988,민간(대행),브니엘네이처(주),0,2023-01-01,2025-12-31,0,0
인천광역시,강화군,강화군,교동,인천광역시 강화군 교동면 교동서로 9-48 ,120,0,0,120,101,0,0,101,96,0,0,96,203,5.4,103.6,10.7,199.5,3.5,45.936,10.294,5.021,0.466,177337,91,97.3,19.9,선회와류식 SBR,,0,0,0,0,2019-11-08,2019-11-29,6054,자외선 ,한강,한강,한강본류,500톤 미만 50톤 이상,한강서해,Ⅱ,0,0,26.2,114506,0,1.497,민간(대행),브니엘네이처(주),0,2023-01-01,2025-12-31,0,0
인천광역시,옹진군,옹진군,진두,인천광역시 옹진군 영흥면 내리 1866번지 ,2000,0,0,2000,1196.5,0,0,1196.5,883.8,0,0,883.8,202,2.1,143.3,4.7,203.3,2,28.222,2.794,2.937,0.581,466778,37,99,239.3,ACS,,0,0,0,0,2018-07-23,2018-12-01,18828,자외선 ,한강,,한강본류,500톤 이상(Ⅳ지역),한강서해,Ⅱ,1.3,3.3,261.4,1127097,3.3,1.601,공기업,인천환경공단,1266,2023-11-01,2028-10-31,5,0
인천광역시,옹진군,옹진군,가을,인천광역시 옹진군 백령면 백령로 921-115 ,750,0,0,750,596.5,0,0,596.5,568.3,0,0,568.3,98.6,3.2,74,2.8,136.6,1.6,30.443,6.267,2.95,0.633,214702,340,96.8,56.9,ACS,,0,0,0,0,2014-05-29,2015-06-30,21770,자외선 ,한강,한강,한강본류,500톤 이상(Ⅳ지역),한강서해,Ⅱ,0,0,58.6,255937,0,0.565,민간(대행),브니엘네이처(주),274.7,2024-11-01,2027-12-31,6,0
인천광역시,옹진군,옹진군,진촌,인천광역시 옹진군 백령면 진촌리 310-1 ,560,0,0,560,377.7,0,0,377.7,355.4,0,0,355.4,63.9,3.2,50.7,3.3,80.3,1.4,22.272,7.36,2.22,0.712,68276,334,95,22.9,CNR,,0,0,0,0,2008-12-16,2009-04-07,4999,자외선 ,한강,한틀천,한강본류,500톤 이상(Ⅳ지역),한강서해,Ⅱ,16.6,9.6,58,211360,9.6,0.746,민간(대행),브니엘네이처(주),0,2024-11-01,2027-12-31,2,0
인천광역시,옹진군,옹진군,선재,인천광역시 옹진군 영흥면 선재리 398-1 (선재 게이트볼장) ,450,0,0,450,377.7,0,0,377.7,366.1,0,0,366.1,180.3,2.3,126.8,6.8,150.4,2.7,37.244,7.014,3.783,0.592,422558,48,98.7,67.2,선회와류식 SBR,,0,0,0,0,2021-03-04,2021-03-10,17717,자외선 ,한강,,한강본류,500톤 미만 50톤 이상,한강서해,Ⅱ,0,0,78.1,340885,0,1.169,공기업,인천환경공단,297.4,2023-11-01,2027-12-31,0,0
인천광역시,옹진군,옹진군,대연평,인천광역시 옹진군 연평면   연평리 325-160,300,0,0,300,154.3,0,0,154.3,154.3,0,0,154.3,226.6,3.1,163.9,3.4,404.9,4.8,72.979,9.899,5.227,0.592,71795,143,98.6,34.5,BCS,,0,0,0,0,2009-12-12,2009-12-12,690,자외선 ,한강,한강,한강본류,500톤 미만 50톤 이상,한강서해,Ⅱ,0,0,6.7,29280,0,0.238,민간(대행),브니엘네이처(주),0,2024-11-01,2027-12-31,3,0
인천광역시,옹진군,옹진군,서포1,인천광역시 옹진군 덕적면 서포리    569-20,300,0,0,300,128.6,0,0,128.6,128.6,0,0,128.6,129.4,1.4,106,3,280.5,2.1,72.908,10.193,6.026,0.617,66538,26,98.9,16.5,BCS,,0,0,0,0,2005-06-28,2005-06-28,710,자외선 ,한강,한강,한강본류,500톤 미만 50톤 이상,한강서해,Ⅱ,0,0,7.4,32215.2,0,0.314,민간(대행),브니엘네이처(주),0,2024-11-01,2027-12-31,0,0
인천광역시,옹진군,옹진군,선진1,인천광역시 옹진군 대청면 대청2리    352,130,0,0,130,91.6,0,0,91.6,91.6,0,0,91.6,136.2,1.9,93.8,3.1,218.7,3.7,46.453,10.478,3.802,0.598,71133,138,98.6,12.3,CNR,,0,0,0,0,2007-12-10,2008-01-29,818,,한강,한강,한강본류,500톤 미만 50톤 이상,한강서해,Ⅱ,0,0,8.1,35312.4,0,0.484,민간(대행),브니엘네이처(주),0,2024-11-01,2027-12-31,0,0
인천광역시,옹진군,옹진군,자월1,인천광역시 옹진군 자월면 자월리    1089-7,130,0,0,130,97.7,0,0,97.7,97.7,0,0,97.7,129.7,1.1,86.7,3.1,142.9,1.7,57.606,9.896,5.422,0.568,191840,50,99.2,12.6,SNR,,0,0,0,0,2010-01-19,2010-02-02,1797,,한강,한강,한강본류,500톤 미만 50톤 이상,한강서해,Ⅱ,0,0,2,8599.2,0,0.11,민간(대행),브니엘네이처(주),0,2024-11-01,2027-12-31,0,0
인천광역시,옹진군,옹진군,장봉3,"장봉리 909,909-1 ",110,0,0,110,77.2,0,0,77.2,77.2,0,0,77.2,71.2,1,44.3,3,71.6,1.8,48.351,10.027,3.766,0.472,119929,14,98.6,5.4,SNR,,0,0,0,0,2010-02-20,2010-08-19,1439,,한강,,한강본류,500톤 미만 50톤 이상,한강서해,Ⅱ,0,0,0.6,2814,0,0.046,민간(대행),브니엘네이처(주),0,2024-11-01,2027-12-31,0,0
인천광역시,옹진군,옹진군,소청,인천광역시 옹진군 대청면 소청리    264,80,0,0,80,63.7,0,0,63.7,63.7,0,0,63.7,205.5,2.1,170.6,3.2,273.1,4.3,79.068,11.242,6.389,0.652,119760,103,99,13,CF-SBR,,0,0,0,0,2011-02-22,2011-06-03,800,,한강,한강,한강본류,500톤 미만 50톤 이상,한강서해,Ⅱ,0,0,3.4,14890.8,0,0.293,민간(대행),브니엘네이처(주),0,2024-11-01,2027-12-31,0,0
